rawDataOut1,rawDataOut2,rawDataOut3,rawDataOut4,rawDataOut5,rawDataOut6,rawDataOut7,rawDataOut8
38854,40435,37984,40039,40316,40197,39723,39921
37352,39921,37905,39565,39881,39565,39723,39644
37786,39091,39130,39525,39486,39051,39644,39565
38577,39012,40356,39763,39605,39130,39565,39644
39209,39605,40672,39802,39802,39644,39644,39921
39960,39486,40948,39881,39763,39802,39723,40118
40276,38972,41265,39960,39644,39644,39525,39960
40158,38735,42055,39881,39763,39525,39367,39723
40079,38656,42569,39684,39723,39407,39486,39644
39763,38735,41818,39446,39446,39249,39565,39644
38814,38814,40909,39486,39407,39525,39644,39644
38261,39407,40356,39723,39842,40316,39960,39763
39565,40197,39763,39921,40276,40869,40118,40039
40790,39684,39209,40197,40553,40869,40158,40118
40593,38616,38419,40118,40474,40435,39960,39921
40316,39525,37628,39763,39842,39763,39565,39486
40237,40158,37273,39525,39209,39328,39367,39486
39921,39525,37391,39446,39170,39328,39565,39960
39446,39170,37905,39486,39446,39486,39644,40395
39328,39051,38695,39802,39960,39565,39525,40118
40000,39486,39486,40316,40356,39881,39525,39170
40632,40395,40237,40356,40237,39921,39723,39367
40474,40751,40593,40000,39644,39565,39723,39960
40079,41067,40276,39605,39446,39249,39525,39960
38735,40395,39486,39328,39486,39091,39328,39446
38142,39763,39288,39170,39525,39130,39209,38972
39605,40000,40158,39486,39565,39249,39328,39051
41186,39960,40988,39684,39644,39328,39605,39644
40672,39605,41107,39763,39723,39525,39881,40356
38221,39130,40830,39921,39723,39525,39842,40435
35850,38577,40237,39763,39486,39486,39644,39565
36877,38182,39565,39644,39288,39565,39605,39091
38933,38261,38933,39605,39367,39842,39565,39446
40197,38616,38537,39763,40000,40316,39842,40079
41146,39525,38616,40039,40751,41186,40395,40632
41620,40276,38972,40158,40948,41265,40435,40711
41265,39960,39921,40079,40751,40672,40039,40316
40948,39684,40909,39802,40039,40118,39644,39921
40948,40237,41541,39486,39367,39605,39407,39763
40830,41067,41778,39486,39051,39249,39367,39723
40356,41462,41660,39684,39328,39091,39407,39802
39802,41858,41265,39842,39723,39249,39446,39684
39763,42569,40711,39921,40000,39486,39605,39723
39763,42371,39921,40158,40316,39802,39842,39921
39605,41186,39130,40039,40000,39921,40079,40158
39367,40197,38735,39605,39525,39960,40039,40118
39091,39565,38577,39407,39446,40079,39763,39723
38814,39091,38616,39367,39486,40118,39407,39367
38774,39367,38933,39525,39960,40276,39367,39328
39249,40632,39763,39921,40435,40435,39486,39486
39763,40356,40435,40118,40553,40474,39723,39842
39842,38933,40751,40039,40395,40237,39842,40039
39525,38695,40711,39842,40079,39842,39842,40079
39170,40790,40790,39763,39802,39446,39723,40118
39644,43201,40948,39684,39605,39170,39565,40237
40276,41818,40316,39644,39644,39249,39525,40197
40356,37431,39407,39644,39802,39486,39605,39802
40237,35217,38577,39565,39763,39881,39763,39763
39881,36640,38300,39565,39802,40197,39802,39842
39407,38458,38735,39684,40039,40553,39921,39881
39130,38854,40079,39842,40316,40711,39921,39842
39565,39763,41778,40000,40395,40514,39960,39921
39565,40790,43201,40000,40237,40079,39842,39763
39012,41146,43676,39921,39842,39684,39446,39407
38893,41146,42648,39802,39525,39446,39407,39328
39763,40830,40197,39921,39525,39446,39565,39723
40237,41225,38379,39960,39565,39605,39644,40039
40356,42569,37589,39960,39684,39723,39605,40039
40672,43043,37154,39802,39763,39763,39644,39921
40909,41225,36640,39605,39921,39842,39723,39921
41739,40316,39565,39644,39763,39605,39684,39565
42529,40395,39644,39644,39763,39407,39723,39525
43360,40790,40000,39723,39960,39367,39802,40118
42846,41027,40158,39802,40039,39644,39960,40514
38656,40514,40158,39802,39802,40158,39842,40276
33636,39842,40000,39605,39367,40158,39684,39960
34427,39328,39605,39605,39328,39881,39446,40118
38498,39170,39328,39921,39802,39723,39288,39684
40435,39407,39446,40237,40000,39684,39328,38735
40237,39288,39209,40039,39802,39565,39446,38774
39091,38695,38498,39723,39644,39565,39565,39407
38656,38182,38379,39565,39763,39644,39723,39842
38854,38695,39486,39565,39723,39605,39842,40118
39367,40079,40632,39802,39960,39842,39881,40276
40237,40988,40514,40000,40435,40237,39921,40316
41699,41383,39802,39960,40474,40276,39881,40158
42648,41462,39802,39921,40118,39921,39842,40158
42569,41027,40197,39802,39960,39802,39802,40276
41502,40118,40237,39565,39486,39763,39644,40079
40435,40000,39960,39367,39288,39763,39565,39723
39407,41581,39763,39367,39565,39881,39605,39328
38498,42253,39644,39446,39763,39960,39525,39130
38379,40948,39565,39565,39921,40039,39486,39367
38695,38419,39288,39605,39921,39802,39565,39921
38142,35296,39170,39723,39723,39446,39684,40237
37668,33438,39525,39723,39525,39288,39684,40000
38774,35494,40276,39763,39644,39486,39684,39565
39170,37707,40751,40000,40079,39802,39763,39525
38537,39446,40514,40197,40395,40118,39723,39723
38419,41344,40316,40000,39921,39921,39684,39881
38854,42095,40158,39960,39605,39605,39723,39960
39842,42609,39960,39802,39288,39328,39605,39881
40514,42569,39565,39525,39288,39565,39605,39763
40672,41858,39486,39565,39802,40197,39723,39565
41146,40276,39960,39723,40118,40435,39684,39605
41265,39170,40316,39684,40079,40435,39605,39644
40553,39051,40553,39723,40039,40197,39605,39565
39684,39012,40514,39881,39960,39802,39644,39763
38695,39170,40276,39684,39644,39644,39723,40395
38379,39051,39684,39288,39328,39644,39921,41146
39012,39249,39012,39209,39407,39802,39921,41383
39644,39644,38577,39367,39644,39960,39525,39565
40118,40000,38774,39802,40158,40197,39446,37470
40474,39881,39091,40158,40711,40395,39684,38261
40158,39209,39328,40000,40553,40316,39763,39684
39091,38933,39446,39960,40079,39881,39723,40276
38893,39763,39684,40000,39723,39486,39644,40395
39091,39644,40395,40316,40079,39921,39802,40553
39091,39012,40474,40197,40158,40237,39921,40435
39407,39091,40000,39960,40079,40118,39881,40276
39684,39407,39802,40158,40237,40039,39763,40118
38972,39525,39486,40000,40118,39960,39644,39684
38498,39249,39091,39565,39644,39565,39446,39209
38735,39525,39328,39446,39446,39328,39367,39051
39209,40079,39960,39486,39486,39525,39446,38933
40197,40356,40632,39288,39486,39723,39644,38893
41146,40711,41107,39170,39723,39921,39723,39328
42253,41225,41304,39525,40276,39881,39763,40118
42609,41304,40830,39763,40356,39486,39644,40474
41067,40988,39921,39842,40039,39328,39525,40395
39209,40593,39288,39802,39525,39565,39565,40276
40316,40593,39446,39763,39209,40000,39763,40435
41541,40830,40158,40118,39605,40474,40000,40514
40158,40474,40158,40356,40158,40711,40039,40276
38458,39525,39367,40316,40197,40514,39881,39881
38063,38893,38695,39802,39367,39960,39644,39486
38656,39170,38577,39565,39051,39486,39407,39288
39170,39644,39012,39565,39367,39170,39446,39328
38735,39881,39723,39644,39842,38972,39486,39288
38814,40039,40039,39723,40316,39130,39565,39328
40039,40197,39921,39684,40553,39525,39723,39802
41265,40316,39921,39802,40435,40000,39842,40118
41541,40276,40395,39881,40356,40158,39842,40237
40988,39921,40869,40000,40316,39802,39644,40158
40039,39525,41027,40000,39960,39328,39565,40039
39288,39525,40553,39763,39446,39051,39565,39960
39209,39763,39921,39605,39328,39328,39525,39842
39367,39960,39684,39684,39763,39802,39644,39605
38458,40000,39684,39763,40079,40118,39763,39288
36917,39802,39723,39960,40276,40276,39684,39170
37589,39763,39525,39960,40158,39921,39525,39288
39763,39644,39288,39644,39842,39328,39367,39644
41344,39525,39367,39328,39407,39209,39525,39842
42213,39565,39605,39446,39209,39684,39763,40276
43043,40474,39960,39684,38814,40039,39881,40632
43083,41423,40276,39763,38300,40158,39921,40830
41778,40909,40672,39881,38695,40079,39802,40672
39802,39486,40632,40000,40000,40000,39684,40118
38300,38419,39881,39802,40632,39802,39605,39565
37628,38695,39328,39684,40790,39842,39486,39328
37944,39921,39605,39684,40514,39842,39565,39288
38656,40869,40079,39644,39881,39723,39565,39249
39249,41067,40474,39684,39684,39565,39684,39605
39525,40869,40672,39763,39881,39605,39881,40000
39486,40751,40395,39881,40356,39881,39921,39881
39407,40553,39605,40039,40514,40197,39881,39763
39446,40316,38972,40000,40435,40276,39644,39723
39525,40276,38933,39763,40474,40000,39565,39684
39446,40158,39328,39684,40435,39605,39446,39763
39446,39802,39921,39723,39605,39525,39486,39842
39565,39644,40593,40000,39328,39921,39763,40079
40197,39328,40435,40118,39130,40039,39802,40000
40435,38656,39881,39921,39446,39763,39684,39960
40039,37905,39249,39605,39565,39486,39565,39921
39684,37470,38774,39288,39091,39367,39565,39802
39763,38024,39170,39367,39130,39723,39723,39763
39802,38616,39802,39723,39367,40118,39802,39684
39802,38972,40079,39842,39051,39802,39684,39684
40790,40000,40276,39802,38814,39407,39605,39802
41699,41067,40632,39723,39170,39723,39605,39723
40790,41818,40474,39842,40276,40158,39565,39407
39644,41739,39684,39921,40869,40079,39644,39565
39684,41186,39130,39644,40593,40276,39723,39921
40435,40790,39091,39644,40474,40632,39802,40316
41027,40276,39367,39763,40514,40711,39921,40553
40593,39684,39486,39881,40514,40830,39960,40869
39723,39130,39684,40000,40356,40316,39763,40435
38893,38695,39881,39960,40316,39565,39367,39051
38379,38656,40237,39921,40118,39170,39288,38379
37984,38933,40237,39960,39960,39170,39605,39091
36601,39486,40079,40039,39763,39407,39881,40039
34506,40079,39842,39921,39486,39684,39881,40276
34545,39921,39644,39684,39130,39684,39644,40474
37312,39525,39486,39605,39130,39763,39486,40474
40909,39051,39328,39486,39288,39407,39209,39170
44466,39288,39644,39763,39881,38893,39367,38024
47628,40830,40356,40197,40632,39091,40158,39842
45099,40830,40356,40000,40276,39328,40039,40672
41186,40039,40039,39644,39605,39446,39763,40395
39842,39763,40118,39525,39407,40039,39723,40276
39486,40079,40435,39644,39644,40514,39763,40079
38854,40158,40356,39921,39921,40632,39605,39723
38024,39802,39960,40000,40000,40632,39446,39565
37470,39249,39367,39684,39763,40237,39486,39565
37707,39012,38735,39565,39525,40039,39684,39525
38024,39209,38498,39525,39605,40316,39605,39288
38498,39960,39091,39605,40039,40632,39565,39367
39012,40632,39960,39525,40039,40672,39565,39565
39446,40909,40514,39565,39763,40158,39684,39881
39960,41304,40869,39763,39960,39605,39921,40118
40237,41858,40830,39802,39921,38933,39842,40079
40316,42016,40632,39881,39881,38577,39723,40039
40316,41620,40237,40000,40039,38616,39644,39921
40158,40553,39763,39842,40039,38933,39723,40000
40553,39842,39763,39802,40079,39486,39763,40158
40593,39644,39565,39802,39723,39842,39605,39960
40079,39367,39367,39723,39605,40276,39525,39723
39446,38577,39763,39763,39723,40909,39684,39525
39130,37707,40237,39723,39842,41027,39644,39446
39130,37352,40672,39644,39802,40474,39723,39486
39723,37905,40790,39486,39565,39802,39802,39763
39763,39170,40751,39644,39842,39802,39842,40000
38577,40395,40672,39802,40237,39960,39723,39802
38537,41462,40356,39921,40118,39881,39605,39644
40237,42411,39249,39644,39644,39328,39605,39684
41067,42925,38379,39525,39565,39051,39763,39921
40474,42016,38458,39842,40000,39486,39684,39921
39644,40474,38933,39881,40039,39881,39605,39842
39407,39209,39525,40000,40039,40197,39684,39921
39605,38379,39881,40079,40079,40395,39763,39960
40039,38142,39723,39921,40000,40237,39723,39802
39960,37312,39328,39644,39842,39842,39565,39723
39486,34506,38735,39288,39486,39367,39288,39605
40553,34506,38972,39170,39130,39091,39328,39684
41107,38735,39763,39367,39209,39407,39565,39921
40395,42055,40514,39684,39684,40039,39763,40039
39723,42925,40790,40000,40276,40435,39921,40000
39525,43083,40711,40276,40356,40276,39960,40039
39644,42371,40356,40276,40197,39723,39881,40039
40197,40909,39881,39842,39644,39486,39763,39960
40869,39881,40000,39644,39446,39802,39881,40000
40632,39723,40435,39960,40118,40395,40197,40197
39881,39249,40356,40237,40632,40197,40118,40079
37470,38695,39842,40039,40474,39644,39802,39605
36561,38577,39367,39446,39605,39249,39328,39209
38972,38933,39130,39170,39249,39605,39249,39486
41581,39644,39170,39249,39249,39921,39407,39960
41304,40197,39486,39249,39051,39763,39565,40158
38103,40197,40276,39446,39249,39605,39684,40276
36482,39565,40632,39525,39644,39446,39605,39921
38221,38854,41067,39644,40039,39367,39525,39605
40632,38933,41778,39960,40276,39486,39605,39723
41502,39525,41699,40316,40553,39802,39723,40039
41186,39763,40672,40474,40553,39960,39763,40039
40079,39328,39486,40118,40079,39842,39605,39763
39881,38972,38142,39684,39170,39446,39486,39249
40118,39328,37114,39288,38972,39486,39525,38972
40711,40672,36996,39367,39328,39723,39644,39091
39881,42055,37549,39684,39802,39960,39684,39446
38933,41976,38340,39881,39921,40039,39723,40118
38933,40909,38893,39723,39881,39881,39802,40316
37826,39605,39684,39684,39921,39842,39921,40158
38261,39051,40316,39921,40316,40079,40039,40237
39763,39249,40593,40039,40356,40039,40000,40276
40474,39644,40948,39960,39960,39921,39802,40237
40276,39921,41344,39842,39723,39921,39605,40197
39921,40197,41541,39842,39881,39802,39486,39960
39723,40593,41858,39881,40039,39644,39367,39446
39644,40711,41581,40000,40039,39644,39446,38933
39763,40395,40672,39684,39684,39525,39525,39367
39605,39921,39565,39446,39367,39407,39605,39842
39367,39605,38695,39486,39565,39525,39644,39921
39209,39407,38735,39723,39763,39723,39565,39842
39288,39486,38972,39802,39960,39881,39644,39723
39328,39605,39209,39881,39960,40000,39723,39644
39407,39842,39328,39881,40158,39960,39763,39565
39763,40000,39288,39605,40237,39881,39723,39644
40000,40039,39170,39684,40039,39763,39763,39842
40000,39921,39051,39881,40158,39960,39802,39960
40039,40000,39249,40118,40435,40276,39723,40000
40079,40079,39525,40000,39921,40079,39605,39802
40237,39921,39644,39842,39170,38774,39565,39802
40237,39723,39684,39644,38893,37944,39723,39802
39960,39644,39684,39446,38774,38695,39842,39802
39881,39684,39842,39486,39130,40000,39802,39842
39881,39842,40039,39723,39684,40672,39842,39960
40118,40118,39960,39960,40039,40751,39802,40079
40790,40158,40000,39960,40237,40869,39802,40197
41067,40197,40316,40000,40395,40948,39723,40158
39644,40276,41146,39960,40316,40593,39684,40039
36522,39960,41304,39842,40316,40039,39525,39644
35059,39486,40988,39921,40632,39842,39407,39288
37786,39565,40830,39881,40751,39960,39525,39367
41027,40039,40632,39802,40672,40079,39684,39684
42450,40435,40356,39960,40711,40118,39881,40158
42292,40830,40158,40197,40395,39565,39921,40632
41067,40632,39723,39881,39605,38616,39723,40474
39644,39881,38854,39249,38893,38103,39565,39723
39921,39486,38577,39209,38893,38379,39565,39407
41225,39525,38656,39446,38933,39170,39605,39605
40830,39565,38893,39605,39012,39684,39525,39723
38774,39288,39288,39802,39723,40039,39486,39605
38458,39130,39605,39802,40553,40316,39525,39367
39684,39328,39763,39723,40553,40435,39644,39446
39328,39565,39881,39723,40237,40356,39763,39763
38261,39881,40237,39842,39723,40276,39881,40158
38419,40237,40474,39960,39446,40395,39960,40237
39842,40474,40632,40079,39367,40276,39802,40079
40632,40711,40395,40039,39407,40316,39723,39960
40988,40711,39881,39881,39407,40474,39644,39960
40395,40356,39842,39881,39486,40395,39644,39881
39525,40079,40079,39763,39881,40118,39605,39802
39565,40158,40276,39407,40158,39723,39605,39723
39644,39960,40316,39170,39960,39407,39486,39565
39842,39684,40079,39328,39684,39605,39446,39525
39723,39960,40118,39723,39960,39921,39644,39763
39446,40356,40316,39960,40079,39684,39960,40039
39486,40395,40118,40039,39842,39288,39881,40118
39407,39881,39486,39960,39249,38972,39644,39842
39407,39446,39051,39763,38933,39012,39565,39684
40118,39288,39249,39565,38972,39367,39565,39802
40158,38933,39486,39644,39525,39684,39605,39723
39921,38537,39565,39802,40237,40039,39565,39644
40395,38814,39486,39881,40790,40197,39644,39684
40593,40118,39407,40000,40909,40118,39763,39842
40316,41818,39288,39763,40672,40118,39763,39763
39209,42253,39209,39565,40118,40197,39525,39565
38656,41383,39367,39644,39763,40197,39605,39763
39288,40356,39446,39763,39486,40356,39842,40197
40514,39407,39565,39723,39091,40237,39960,40395
40790,38458,40079,39802,39249,40039,39684,40118
40435,38300,40909,40079,39763,39881,39525,39486
40395,38458,41502,40237,40039,39960,39723,39565
40079,38577,41462,39881,39763,39723,39881,39881
39209,39802,41027,39565,39407,39328,39684,40000
38814,41423,40672,39565,39605,39407,39763,40474
39407,42648,40553,39723,40000,39842,39960,40948
39367,42569,40079,39921,40474,40276,39802,40356
38458,41620,39288,40197,40672,40158,39486,38695
38419,40316,38854,40000,40276,39842,39407,38458
39407,39486,39012,39723,39960,39605,39605,39407
40711,39091,38933,39605,39842,39684,39723,40158
41265,38300,38972,39684,39684,39842,39802,40276
41107,37193,38814,39565,39723,39763,39723,40000
40553,36047,38933,39565,39960,39921,39644,39842
40118,34150,39367,39723,40316,40000,39684,39921
40000,34624,39921,39802,40316,39960,39565,39842
39170,38103,40237,39881,40237,39842,39486,39605
37470,41660,40316,39565,39525,39644,39565,39842
36324,43557,40514,39288,38577,39644,39723,40158
37826,44111,40790,39565,38656,39763,39802,39802
40316,43834,40751,40158,39605,40118,39763,39328
40909,42450,40118,40197,40435,40158,39723,39328
40079,40830,39446,39802,41146,39802,39644,39525
39091,39249,38814,39644,41146,39170,39446,39684
40118,41462,38972,39802,39881,39921,39684,39881
40000,41699,39328,39881,40118,39960,39723,39921
39605,41344,39644,39921,40118,40039,39881,40079
39328,40395,39644,39802,39921,40039,39881,40118
39367,39644,39565,39605,39684,39881,39723,39921
39763,39170,39842,39644,39565,39881,39644,39763
39723,39051,40395,39802,39605,39842,39486,39525
39170,39012,40474,40079,39960,39763,39407,39328
39012,38063,40000,39921,40000,39525,39367,39446
39367,37668,40039,39605,39763,39288,39367,39328
40197,40276,40474,39407,39486,39407,39605,39644
40869,43201,40672,39605,39802,39802,39842,40237
39802,43083,40395,39684,40039,40079,39842,40237
38419,40909,40039,39684,39921,40079,39723,40039
39209,39012,39644,39723,40000,40079,39723,40000
40356,37510,39249,39881,40079,40118,39842,40079
40474,37747,38814,40079,39842,39960,39842,40158
40869,39446,38774,40039,39842,39723,39723,40158
40435,40672,39091,39960,39881,39605,39684,39881
39921,41146,39407,39763,39842,39525,39644,39565
40039,40948,39723,39802,39763,39565,39644,39565
39921,40118,39960,39842,40000,39842,39842,39684
39525,39367,39960,39881,40237,40000,39802,39881
38656,39565,39881,39921,40237,40118,39644,39881
37747,40790,39723,39881,40197,40158,39525,39644
38577,41818,39842,39802,39960,39960,39565,39565
40079,41620,39921,39684,39486,39723,39723,39763
40197,39407,39921,39565,39407,39684,39684,39881
39209,36917,39605,39763,39763,39842,39684,39881
38695,35929,39209,39881,39802,39960,39684,39802
38024,36442,39130,39525,39486,39684,39565,39565
38577,36403,39170,39446,39288,39328,39446,39209
40474,37628,39605,39170,39209,39209,39367,39209
42016,39881,40514,39288,39446,39446,39565,39684
41897,41304,41225,39565,39763,39763,39842,40118
40948,41778,41423,39921,39960,39842,39881,40237
40593,41225,41225,40118,40118,39842,39763,40276
40316,40553,40632,39921,40158,40000,39802,40316
39842,40988,40158,39842,40276,40118,39802,40316
39684,42016,40276,40039,40316,40039,39802,40158
39802,43201,40197,40118,40000,39881,39723,39960
39565,42846,39605,39842,39802,39842,39565,39605
39565,40830,38933,39644,39644,39842,39605,39605
39605,38774,38814,39881,40000,40000,39763,39684
39644,38063,39209,40158,40237,40158,39802,39802
39565,38063,39763,40158,40118,40158,39723,39763
38616,38103,40395,40039,39802,39921,39644,39565
38458,38063,40751,39802,39802,39763,39605,39407
39407,38142,40632,39565,39881,39763,39525,39565
38656,38458,40356,39130,39605,39644,39525,39525
36087,38577,40316,39249,39605,39644,39486,39367
36522,37944,40118,39525,39802,39723,39446,39525
40039,37905,39407,39644,39723,39644,39565,40197
42174,40316,38616,39565,39605,39644,39644,40553
42450,42767,38379,39565,39723,39763,39644,39644
42332,43122,39012,39684,39881,39881,39763,39130
41897,42411,39605,39842,39763,39802,39842,39723
41344,41265,39960,40000,39921,39921,39960,40356
40435,40039,40118,40276,40079,40039,39881,40435
38735,40158,40118,40474,40197,40158,39644,40079
38103,40079,39881,40316,40118,40237,39565,39842
38537,39407,40000,39960,39802,40039,39605,39723
39012,38893,40237,39486,39367,39684,39605,39644
39328,38735,40395,39328,39170,39525,39644,39763
39367,39091,40435,39605,39644,39802,39763,39881
39091,39249,40079,39842,40039,39842,39723,39763
38695,38854,39367,39684,39960,39605,39684,39525
38537,38774,38854,39802,40079,39644,39644,39328
39012,39486,38972,39525,39842,39605,39605,39249
39525,39881,39644,39486,39446,39525,39486,39605
40000,40039,39921,39763,39486,39723,39565,40079
40395,40197,39763,39842,39684,40079,39723,39842
40553,40158,39130,39881,40039,40316,39802,39486
40474,39881,38458,40039,40435,40237,39763,39802
40079,39644,38142,39921,40316,39881,39684,39960
39723,39842,38458,39802,39921,39525,39525,39960
39565,39881,39249,39684,39605,39328,39525,39881
39684,39684,40000,39723,39644,39565,39684,40079
39644,39367,40553,39684,39684,39644,39763,40079
39288,39723,40751,39763,39842,39802,39763,39881
39288,40593,40830,40000,40197,40039,39684,39763
39407,40711,40869,40079,40158,40118,39802,39802
39605,40237,40751,39881,39881,40079,39842,39763
39881,40593,40672,39763,39723,40079,39842,39723
40000,40711,40276,39802,39763,39921,39565,39684
40039,40197,39960,39684,39605,39446,39209,39565
40197,39684,39525,39723,39684,39249,39328,39723
40514,40079,39407,39842,39842,39407,39644,39960
40356,40514,39367,39723,39921,39644,39763,40079
39921,40435,39209,39605,39842,39644,39842,40039
39644,39842,39091,39486,39763,39921,39763,39842
39802,39288,39249,39565,39921,40435,39684,39684
40237,39209,39881,39605,40079,40711,39763,39763
40356,39446,40830,39802,40118,40435,39842,39842
40158,39446,41265,40079,40158,40237,39763,39802
39684,39565,41107,40158,40158,40276,39644,39842
38774,39802,41027,40237,40197,40197,39763,40000
38695,40079,40830,40197,40118,39684,39842,40079
40158,40356,40474,39802,39644,39091,39644,39960
40830,40474,40079,39605,39525,39012,39486,39802
40158,40435,39881,39684,39644,39446,39486,39723
38972,40474,39525,39842,39802,39960,39684,39763
38221,40276,39249,39684,39802,40197,39684,39525
38656,39881,39525,39644,40000,40356,39723,39605
40000,40197,39684,39684,39921,40000,39723,39763
40948,41027,39407,39565,39644,39684,39644,39802
41067,41225,39130,39605,39605,39763,39644,39960
40790,41423,39446,39802,39802,40000,39881,40158
40435,41937,40474,39881,39881,40000,39802,40118
40118,41423,41502,40039,40000,39684,39644,40000
39723,40158,41541,40000,40039,39565,39723,40000
39525,39209,41027,39763,39960,39723,39802,39921
39486,39130,40316,39802,39881,39921,39723,39842
39644,39565,39684,39802,39802,39960,39644,39960
39842,40000,39367,39763,39723,40237,39723,39960
39486,39921,39012,39763,39802,40276,39723,39723
39012,38656,38814,39960,40079,40118,39605,39644
39012,37707,39130,40079,40316,39881,39565,39644
39367,38537,39605,39921,39960,39446,39486,39763
39842,40988,39802,39565,39605,39091,39605,39921
40158,41225,39763,39605,39921,39525,39802,40039
39644,39091,39446,39723,39960,39763,39684,39802
39091,37747,39051,39723,39842,39842,39605,39446
39091,36166,39605,39723,39644,39723,39525,39209
39091,35257,40118,39802,39486,39605,39605,39328
39367,38300,40276,39960,39684,39644,39842,39802
39960,42213,40079,39881,39881,39644,39881,40079
40276,43360,40000,39763,39802,39802,39921,40395
39605,42213,40118,39525,39763,39763,39881,40711
38379,40830,39763,39407,39525,39802,39605,40118
39288,40474,39367,39565,39644,39881,39525,39170
40869,41739,39130,39842,39921,39842,39644,38972
41186,43162,39328,40118,40079,39644,39525,39605
40751,42885,39921,40039,40079,39565,39525,40118
40316,41304,40435,39763,39723,39367,39486,40158
39525,39525,40593,39723,39367,39486,39486,39881
38656,38379,40395,39802,39486,39723,39644,39763
38577,37668,39921,40079,40079,40000,39842,39960
39170,37154,39446,39960,40079,40000,39881,39960
39565,36363,39367,39881,40079,39960,39842,40000
39367,35889,39367,39723,40000,40000,39763,39842
39130,36008,39367,39525,39605,39881,39644,39605
39328,36482,39525,39328,39525,39684,39644,39407
39446,38419,40039,39565,39763,39684,39605,39367
39644,39605,40356,39605,39842,39684,39525,39367
40237,38498,40237,39446,39565,39486,39446,39407
40988,38814,40197,39565,39525,39605,39605,39684
40751,41699,40395,39684,39605,39763,39644,39881
39763,44190,40237,39644,39644,39802,39723,40000
39051,44980,39684,39565,39565,39802,39802,39881
39051,44190,38893,39407,39407,39802,39684,39881
39684,42292,38498,39446,39565,39881,39684,40000
40514,40632,38933,39802,40039,40118,39763,40316
40751,40395,39605,40276,40316,40237,39802,40356
39960,40158,39763,40395,40356,40356,39842,40079
39960,38933,39407,40158,40197,40276,39723,39644
39842,37589,39051,39802,40118,40158,39525,39328
39565,37312,39446,39763,40237,40118,39565,39367
39170,38854,40474,39684,40197,39881,39644,39525
38854,40988,41107,39802,40237,39842,39842,39881
38854,42095,41186,40118,40197,39960,39802,40000
39209,41304,40711,40118,40000,39881,39763,40079
39881,39249,40316,39921,39763,39644,39605,39960
39960,37628,40435,39802,39644,39328,39486,39960
39565,37905,40751,39723,39605,39249,39565,39960
39842,38933,40830,39763,39684,39407,39723,39881
39644,40000,40356,39525,39486,39565,39644,39881
39525,40632,39881,39249,39367,39842,39644,39802
39921,39684,39565,39209,39446,39960,39644,39763
40830,39446,39367,39486,39565,40158,39605,40118
41699,40711,39170,39565,39605,40158,39684,40237
41581,42411,39249,39881,39802,40000,39684,39960
40118,43478,39367,40474,40316,39842,39644,39565
39249,43478,39407,40632,40395,39842,39684,39644
38933,42450,39170,40158,39921,39605,39763,39367
38735,40118,39091,39802,39644,39644,39723,38893
39367,38142,38933,39486,39525,39605,39684,39091
40039,37826,38656,39328,39446,39565,39723,39881
39842,36798,38616,39328,39486,39723,39644,40118
39328,35138,39288,39605,40000,40039,39605,39881
40751,36205,40553,39842,40237,40039,39684,40276
41620,39565,41620,40000,40197,39842,39763,40593
40514,40909,41660,40158,40158,39763,39763,40356
38103,40474,41186,40197,40158,39881,39684,40039
35652,40237,40790,40039,40000,39881,39723,39723
37035,40474,40276,39802,39842,39723,39684,39525
40988,40790,39486,39367,39486,39525,39486,39565
42964,41383,38814,39091,39249,39367,39446,39446
41027,42174,38893,39486,39644,39684,39565,39525
36522,42767,39565,40118,40197,40079,39644,39288
35059,41818,40000,40316,40237,40039,39644,39209
37786,39842,39605,40000,39881,39881,39723,39486
41107,36956,39130,39842,39842,39881,39723,39842
42569,34189,39170,39605,39763,39684,39723,40039
42411,35850,40395,39486,39605,39407,39605,40079
41818,41344,41265,39723,39802,39407,39605,40118
41344,44782,41265,39763,40039,39763,39723,40197
40672,44782,41383,39842,40158,40039,39684,40039
40000,43399,41067,39802,40079,40118,39723,39881
39565,41027,40751,39723,39842,40237,39684,39684
39209,38261,40435,39684,39605,40276,39723,39565
38774,36640,40118,39881,39565,40237,39644,39486
38656,36205,39328,40079,39644,39763,39565,39565
38854,36522,38695,40079,39644,39367,39644,39763
39288,37233,38182,39921,39960,39763,39881,39881
39051,38616,37865,39960,40435,40276,40000,40039
38656,39091,38103,39802,40118,40079,39802,39960
38774,39486,38616,39407,39446,39644,39525,39921
39249,40751,39209,39209,39249,39486,39367,39842
40079,42332,39802,39407,39605,39644,39446,39763
40830,42253,40000,39605,39723,39723,39644,39367
40395,41265,39960,39446,39367,39486,39605,39328
39209,41304,40237,39367,39486,39486,39684,39605
38300,40869,40869,39565,39644,39605,39881,39921
38261,40435,41462,39842,39802,39763,39921,40237
39921,40237,42016,40000,39921,39960,39881,40474
41146,40079,42450,40039,39960,39881,39644,40197
40948,39486,42648,40000,40118,39842,39407,39802
40356,39130,42253,40000,40276,39960,39565,39881
39842,39091,41067,40079,40395,40118,39802,39763
39486,39644,40039,39921,40276,40237,39763,39684
39249,39802,39328,39802,40079,40237,39684,39644
39684,39684,38419,39802,40118,40118,39644,39684
39763,39407,36601,39684,39921,39881,39486,39644
39644,39209,35850,39763,39842,39723,39446,39565
