rawDataOut1,rawDataOut2,rawDataOut3,rawDataOut4,rawDataOut5,rawDataOut6,rawDataOut7,rawDataOut8,Action
39684,42055,39921,39684,39842,39802,39446,39525,H. Open
39525,41937,39842,39605,39565,39565,39367,39605,H. Open
39605,40909,39921,39565,39328,39446,39209,39605,H. Open
39842,39644,40079,39605,39407,39684,39446,39723,H. Open
40000,39012,40237,39763,39763,40000,39763,39802,H. Open
40039,39130,40158,39960,40039,40079,40039,39960,H. Open
39960,39328,40000,39921,40158,40118,39802,40000,H. Open
39763,39446,39881,39921,40276,40079,39407,39842,H. Open
39525,39644,39842,39802,40079,39960,39644,39881,H. Open
39170,39644,39881,39605,39684,39921,40593,40118,H. Open
39130,39565,39802,39565,39605,39921,40988,39960,H. Open
39525,39367,39684,39605,39684,39723,40435,39605,H. Open
40000,39328,39486,39605,39842,39605,39407,39644,H. Open
40158,39565,39486,39881,40197,39960,38854,40039,H. Open
39407,39881,39605,40039,40356,40158,38419,39960,H. Open
38814,39960,39763,39921,40237,39881,38103,39367,H. Open
39249,40000,39802,39644,39842,39802,39960,39170,H. Open
39605,39802,39802,39605,39486,39802,40672,39209,H. Open
39288,39486,39763,39644,39170,39407,39407,39249,H. Open
39842,39446,39802,39684,39367,39091,38537,39842,H. Open
41027,39525,39842,39881,39960,39170,39209,40593,H. Open
41186,39960,40000,40079,40118,39525,40079,40751,H. Open
40593,40395,40158,40000,40276,39763,39881,40356,H. Open
39644,40593,40276,39960,40197,40118,39921,39921,H. Open
39012,40474,40316,39842,39921,40395,40039,39605,H. Open
39051,40276,40356,39605,39684,40316,40197,39565,H. Open
39407,40000,40356,39525,39763,40237,40197,39684,H. Open
39605,39881,40276,39684,39723,39921,39960,39684,H. Open
39605,39921,40039,39684,39723,39802,39763,39684,H. Open
39723,40356,40237,39802,39802,39921,39644,39881,H. Open
39881,40553,40790,39881,39921,39842,39525,39960,H. Open
39842,40395,40988,39684,39525,39446,39446,39763,H. Open
39684,40197,40553,39605,39209,39288,39328,39605,H. Open
39802,40356,40000,39723,39446,39367,39367,39723,H. Open
39921,40316,39565,39921,40000,39802,39525,40000,H. Open
39802,39723,39288,39842,40158,40039,39525,39842,H. Open
39446,38814,39288,39723,40079,39921,39486,39763,H. Open
39328,38458,39367,39723,40039,39842,39605,39763,H. Open
39565,38656,38972,39605,39802,39723,39605,39723,H. Open
39960,38972,38616,39367,39486,39486,39565,39842,H. Open
40000,39565,38774,39565,39605,39525,39605,39802,H. Open
39644,39960,39367,39802,39881,39842,39644,39565,H. Open
39486,40316,40039,40039,40039,39921,39644,39644,H. Open
39723,40474,40435,40237,40197,40000,39763,39921,H. Open
40039,40553,40593,40197,40158,40079,39802,40079,H. Open
40197,40435,40276,39763,39921,39960,39763,40118,H. Open
40276,40158,39921,39525,39644,39802,39723,40197,H. Open
40079,39684,39802,39605,39605,39763,39644,40079,H. Open
39605,39644,39644,39565,39684,39842,39605,39644,H. Open
39367,40197,39644,39842,40197,40356,39565,39446,H. Open
39525,40356,39802,40000,40356,40435,39565,39605,H. Open
39723,40197,39960,39842,40039,40118,39644,39842,H. Open
39763,39921,40079,39644,39644,39684,39802,39842,H. Open
39684,39446,40079,39644,39407,39249,39802,39881,H. Open
39723,39091,39960,39802,39565,39012,39684,39921,H. Open
39802,38972,39763,39842,39763,39525,39684,39960,H. Open
39684,38656,39486,39881,40118,40039,39802,39881,H. Open
39446,38616,39249,39881,40356,40000,39763,39684,H. Open
39565,38933,39209,39802,40118,39802,39644,39605,H. Open
40276,39605,39288,39723,39842,39723,39684,39763,H. Open
40632,40237,39328,39644,39684,39802,39684,39921,H. Open
40395,41107,39486,39605,39525,39881,39723,39921,H. Open
39960,41699,39525,39644,39605,39960,39763,39921,H. Open
39407,41265,39407,39763,39842,40039,39802,39881,H. Open
39091,40553,39525,39881,40118,40158,39881,39802,H. Open
38972,39723,39605,39881,40039,40118,39842,39802,H. Open
39012,39170,39723,39881,40000,40000,39723,39802,H. Open
39170,38933,39763,39605,39684,39684,39525,39644,H. Open
39684,38656,39921,39446,39367,39486,39446,39565,H. Open
39802,38656,40118,39565,39367,39486,39407,39644,H. Open
39842,39051,40197,39842,39842,39605,38814,40039,H. Open
40079,39565,40158,39842,39921,39565,38498,40356,H. Open
40435,39763,39881,39605,39486,39288,38814,40118,H. Open
40514,40869,39565,39605,39605,39486,39605,39367,H. Open
40276,41265,39446,39565,39723,39763,40395,39249,H. Open
39881,39367,39605,39367,39525,39723,40711,39644,H. Open
39328,38972,39763,39525,39605,39723,40751,40000,H. Open
38893,39684,40000,39723,39723,39763,40948,40356,H. Open
38854,40039,40316,39881,40079,40079,40593,40158,H. Open
38893,40276,40474,40237,40672,40593,39921,39051,H. Open
38854,40276,40474,40514,40830,40751,39921,38616,H. Open
39288,39960,40276,40197,40316,40395,39921,39446,H. Open
39960,39960,39960,39644,39644,39881,39407,40079,H. Open
40000,39960,39842,39407,39367,39486,38814,40118,H. Open
40039,39921,39802,39367,39288,39328,38695,39802,H. Open
40197,40079,39921,39605,39525,39367,39170,39605,H. Open
40276,40276,39921,39802,39881,39802,39407,39802,H. Open
40197,40356,40000,39881,40039,39881,38340,40079,H. Open
40316,40395,40079,39802,39802,39288,37707,40514,H. Open
40316,40276,40000,39684,39763,39170,38103,40948,H. Open
39605,39921,39881,39881,40079,39644,39209,40672,H. Open
38695,39763,39802,39960,40118,39960,40316,39763,H. Open
38814,39605,39921,39960,40039,40158,40948,39170,H. Open
39921,39446,39842,39921,40118,40276,41107,39170,H. Open
40158,39209,39684,39684,39763,39881,41265,39170,H. Open
40039,39012,39525,39486,39525,39644,41502,39209,H. Open
40316,39091,39407,39525,39525,39763,40988,39446,H. Open
40158,39486,39684,39644,39605,39960,40118,40000,H. Open
40395,39881,40000,39723,39881,40158,39842,40751,H. Open
