rawDataOut1,rawDataOut2,rawDataOut3,rawDataOut4,rawDataOut5,rawDataOut6,rawDataOut7,rawDataOut8,Action
40039,40118,39723,39802,39802,39328,39486,39565,Key Grip
39842,39960,39565,39921,39921,39525,39525,39723,Key Grip
39565,39881,39723,40079,40079,39842,39723,39881,Key Grip
38695,39881,39921,40276,40395,40356,40000,39960,Key Grip
37589,40079,40276,40079,40197,40356,40000,39881,Key Grip
38221,40039,40316,39763,39802,40039,39881,39802,Key Grip
39684,39842,40118,39684,39684,40118,39960,39960,Key Grip
40514,39644,40000,39644,39525,40079,39921,39960,Key Grip
40514,39644,39921,39763,39446,39881,39723,39684,Key Grip
40237,39763,39842,39723,39249,39605,39407,39446,Key Grip
40079,39802,39644,39723,39288,39407,39328,39407,Key Grip
40197,39881,39605,39684,39367,39288,39367,39644,Key Grip
40316,40000,39763,39763,39881,39525,39525,39881,Key Grip
40356,40197,40395,39881,40197,39763,39763,40000,Key Grip
40079,40158,40514,39763,39921,39684,39802,39881,Key Grip
39525,39723,39960,39763,39644,39644,39723,39723,Key Grip
39407,39328,39486,39842,39723,39842,39763,39763,Key Grip
39525,39170,39012,39881,39881,39960,39881,39921,Key Grip
39605,39288,38893,39723,39644,39763,39802,40000,Key Grip
39605,39723,39328,39644,39684,39723,39723,40039,Key Grip
39763,40197,39763,39684,39644,39723,39763,39921,Key Grip
39802,40237,39881,39684,39446,39684,39763,39842,Key Grip
39763,40237,40039,39842,39723,39723,39842,39960,Key Grip
39565,40039,40237,39960,40158,39921,39723,39921,Key Grip
39486,40079,40672,39960,40395,40039,39605,39802,Key Grip
40039,40158,40632,40079,40395,40118,39644,39802,Key Grip
40237,40237,40197,40079,40276,40197,39763,39842,Key Grip
39881,40039,40000,39960,39842,40039,39802,40000,Key Grip
39446,39763,39921,39763,39605,39802,39802,40039,Key Grip
39012,39525,39684,39723,39605,39842,39842,39960,Key Grip
38182,39525,39288,39644,39644,40000,39881,39723,Key Grip
38893,39684,39012,39684,39763,40000,39881,39605,Key Grip
40276,39763,39130,39644,39842,39723,39723,39684,Key Grip
40909,39960,39288,39605,39723,39328,39684,39763,Key Grip
40711,40079,39328,39565,39328,38656,39723,39525,Key Grip
39802,39802,39367,39407,39012,38656,39605,39328,Key Grip
38735,39407,39328,39644,39723,39960,39763,39684,Key Grip
39328,39446,39288,40039,40395,41265,40435,40593,Key Grip
40909,39565,39407,40158,40711,42174,40830,40869,Key Grip
40830,39605,39802,40079,40435,42609,40158,39881,Key Grip
39763,39644,40237,39921,40000,42846,39407,38814,Key Grip
39170,39802,40474,39802,39802,41937,39288,39051,Key Grip
39407,40039,40395,39644,39723,39012,39091,39605,Key Grip
39328,40118,40197,39446,39407,36126,38695,39684,Key Grip
39288,40118,39881,39367,39288,36047,38814,39802,Key Grip
40118,40118,39684,39525,39407,37075,39407,40000,Key Grip
40356,40079,39644,39763,39842,37905,39881,40079,Key Grip
39881,40000,39644,40000,40197,38893,40000,40118,Key Grip
39565,40039,39684,40079,40237,40079,40000,40197,Key Grip
39446,39960,39644,40039,40079,41186,40118,40158,Key Grip
39209,39763,39486,39723,39605,41265,40237,40000,Key Grip
38972,39486,39328,39486,39446,40830,40079,39763,Key Grip
38854,39288,39525,39565,39723,40514,39921,39486,Key Grip
39130,39407,39842,39842,40118,40751,39881,39446,Key Grip
39565,39802,40395,39960,40039,40553,39684,39367,Key Grip
39881,40079,40790,39881,39723,39763,39486,39605,Key Grip
39881,40237,40711,39842,39525,39091,39446,39763,Key Grip
40000,40237,40514,39763,39407,38735,39525,39960,Key Grip
40118,40197,40237,39802,39407,38854,39684,40000,Key Grip
40276,40118,39881,39842,39723,39486,39802,40039,Key Grip
40316,40039,39525,39802,40000,40316,39921,39921,Key Grip
40197,40000,39249,39802,40118,40395,39763,39881,Key Grip
40237,40039,39209,39763,40079,39565,39525,40000,Key Grip
39960,40000,39328,39802,39881,39051,39486,39960,Key Grip
38933,39802,39446,39644,39842,39407,39605,39525,Key Grip
38695,39565,39367,39486,39644,39723,39842,39249,Key Grip
39249,39446,39170,39407,39486,39881,39763,39525,Key Grip
39644,39367,39407,39565,39605,40000,39802,39921,Key Grip
39881,39407,40000,40000,40118,40118,39763,40000,Key Grip
39881,39644,40316,40197,40316,39723,39367,39763,Key Grip
39842,39960,40474,40079,39960,39091,39249,39723,Key Grip
39960,40158,40435,39842,39446,38616,39446,39763,Key Grip
39802,40197,40237,39802,39605,39012,39644,39881,Key Grip
38933,40197,40118,39960,39763,39525,39802,39881,Key Grip
38854,40197,40118,40000,39960,39842,39921,40000,Key Grip
39842,40118,40079,40079,40118,40118,40000,40118,Key Grip
40356,40000,40118,40000,40118,40276,39921,40079,Key Grip
40395,39881,40118,39802,39842,40158,39802,39881,Key Grip
40514,39881,40000,39684,39684,40197,39802,39960,Key Grip
40276,39921,39921,39684,39684,40118,39842,39960,Key Grip
39842,40039,39881,39684,39644,39921,39763,39802,Key Grip
39605,40079,39644,39684,39723,39763,39684,39605,Key Grip
39486,39881,39486,39842,39842,39644,39644,39565,Key Grip
39446,39763,39367,39842,39921,39763,39763,39525,Key Grip
39367,39605,39328,39881,39921,40079,40000,39605,Key Grip
39407,39605,39367,39842,39881,40000,39960,39802,Key Grip
39684,39763,39565,39763,39723,39842,39802,39921,Key Grip
40039,39763,39763,39684,39565,40158,39921,40079,Key Grip
40158,39763,39802,39763,39684,40553,40039,40276,Key Grip
40079,39763,39684,39960,40039,40514,40039,40514,Key Grip
39802,39763,39684,39921,40079,40514,39802,40435,Key Grip
39367,39763,39723,39644,39921,40395,39407,40039,Key Grip
39170,39763,39684,39684,39842,39921,39249,39091,Key Grip
39209,39684,39723,39684,39684,39605,39328,38498,Key Grip
39525,39763,39921,39684,39565,39842,39525,38972,Key Grip
39802,39881,40118,39802,39684,39921,39644,39605,Key Grip
39842,40000,40039,39802,39842,39130,39525,40000,Key Grip
39723,39921,39960,39881,40000,38063,39367,40118,Key Grip
39723,40039,39921,39881,39921,38103,39565,40079,Key Grip
39802,40000,39960,39881,39684,39012,39644,39921,Key Grip
39802,39960,40039,39723,39605,40158,39881,39802,Key Grip
39960,40039,40118,39802,39881,41027,40197,40039,Key Grip
40000,40079,40237,39802,40039,41186,40356,40276,Key Grip
39921,40158,40276,39842,39921,40711,40553,40514,Key Grip
39921,40000,40158,39881,40158,40474,40316,40395,Key Grip
39763,39802,39802,39881,40237,40118,39644,39684,Key Grip
39644,39763,39525,39842,40158,39525,39367,39446,Key Grip
39723,39684,39407,39763,39921,39130,39565,39525,Key Grip
39684,39644,39407,39684,39921,39130,39446,39723,Key Grip
39605,39723,39486,39802,39921,39170,39328,39802,Key Grip
39565,39842,39842,39842,39960,39328,39407,39802,Key Grip
39446,40000,40079,39881,40000,39842,39407,39644,Key Grip
39486,40079,40118,39921,40197,40356,39565,39723,Key Grip
39684,40197,40197,39921,39921,40553,39802,39802,Key Grip
39881,40197,40158,39842,39644,40988,40276,39921,Key Grip
39921,40039,39960,39644,39407,41225,40474,40039,Key Grip
39802,39842,39763,39486,39328,40751,40197,39842,Key Grip
39763,39763,39763,39565,39367,39684,39486,39525,Key Grip
39684,39842,39802,39644,39644,38379,38933,39486,Key Grip
39644,39921,39881,39842,39881,38182,39130,39842,Key Grip
39684,39921,39763,40000,40197,38854,39723,40197,Key Grip
39763,39802,39723,40000,40316,39525,40039,40356,Key Grip
39802,39842,39723,39723,40000,39565,40039,40395,Key Grip
39881,39921,39802,39565,39684,39209,39763,40118,Key Grip
39763,39881,39960,39684,39605,38972,39446,39723,Key Grip
39644,39921,40000,39921,39842,39091,39486,39565,Key Grip
39644,39921,39881,39921,39802,39644,39605,39446,Key Grip
39684,39921,39842,39684,39565,40276,39842,39525,Key Grip
39723,39921,40000,39723,39605,40790,40000,39723,Key Grip
39723,39960,40079,39644,39684,40790,39802,39525,Key Grip
39763,39960,40000,39644,39446,40435,39565,38893,Key Grip
39881,39921,39960,39842,39605,40197,39684,39407,Key Grip
39921,39881,39881,39960,40000,40118,39960,40514,Key Grip
39802,39842,39763,40079,40237,40158,40000,40948,Key Grip
39605,39763,39565,40000,40237,40039,39921,40553,Key Grip
39209,39723,39486,39881,40079,39802,39763,39881,Key Grip
39012,39842,39723,39763,39723,39644,39723,39565,Key Grip
39170,39960,40079,39486,39407,39249,39525,39525,Key Grip
39486,39960,40276,39407,39249,39091,39605,39644,Key Grip
39763,40039,40435,39446,39367,39249,39605,39684,Key Grip
39921,40276,40672,39763,39881,39723,39684,39763,Key Grip
40079,40514,40751,40079,40395,40237,39763,39921,Key Grip
40118,40553,40672,40158,40514,40197,39802,40079,Key Grip
40237,40316,40316,39960,40118,40276,39802,39960,Key Grip
40197,39842,39960,39802,39921,40435,39842,39802,Key Grip
40158,39565,39565,39881,40118,40356,39723,39921,Key Grip
39842,39446,39249,39802,40000,39881,39565,39960,Key Grip
39565,39525,38972,39763,39960,39407,39605,39921,Key Grip
39565,39644,38893,39921,40118,39091,39723,39881,Key Grip
39486,40000,39012,40000,40000,39012,39842,39763,Key Grip
39486,40158,39407,40039,39763,39605,39921,39763,Key Grip
39525,40079,39763,39802,39605,40039,39802,39842,Key Grip
39605,39802,39881,39763,39565,39644,39644,39842,Key Grip
39802,39407,39565,39684,39644,39763,39723,40000,Key Grip
39684,38774,38933,39723,39644,41067,39960,40000,Key Grip
39328,38458,38774,39605,39684,41897,39960,39723,Key Grip
39170,38893,39367,39565,39960,42332,40118,39644,Key Grip
39407,39842,40514,39802,40197,40830,39525,40039,Key Grip
39842,40948,41423,39684,39842,37589,38419,39684,Key Grip
39960,41383,41976,39446,39288,35929,38142,38814,Key Grip
39723,41027,41620,39407,39249,36442,39051,38735,Key Grip
39486,40553,40672,39723,39723,37747,40079,39565,Key Grip
39525,40158,39921,40000,40079,39723,40632,40158,Key Grip
40000,39881,39288,39921,40000,41304,40672,40395,Key Grip
40751,39684,38933,39802,40000,42253,40514,40356,Key Grip
40711,39644,39170,39723,39881,41976,40197,40118,Key Grip
40197,39644,39288,39605,39525,41067,39763,40000,Key Grip
39802,39723,39684,39605,39565,40356,39486,40000,Key Grip
39565,39684,39723,39605,39802,39881,39446,39960,Key Grip
39446,39605,39407,39763,40000,39684,39565,40079,Key Grip
39446,39446,39249,40118,40237,39565,39446,40039,Key Grip
39486,39170,38893,40316,40276,39328,39091,39842,Key Grip
40276,39209,38695,40158,40000,39091,39012,39446,Key Grip
40869,39407,38577,39802,39644,39091,39170,39367,Key Grip
40553,39763,38893,39525,39644,39525,39328,39605,Key Grip
40000,40276,39486,39525,39605,39763,39367,39763,Key Grip
39525,40474,39684,39644,39802,39605,39249,39802,Key Grip
39051,40197,39486,39842,40158,39407,39249,39763,Key Grip
38458,39407,39605,39802,40118,39763,39367,39565,Key Grip
37905,38933,39723,39605,39605,39881,39288,39446,Key Grip
38340,39209,40000,39565,39288,39723,39249,39446,Key Grip
39842,39881,40790,39842,39525,39960,39288,39763,Key Grip
41027,40395,41462,39921,39763,40000,39407,40000,Key Grip
41146,40553,41660,39921,39921,40079,39407,40079,Key Grip
40593,40474,41186,39921,40158,40079,39367,40079,Key Grip
39960,40197,40593,39960,40158,39684,39288,40000,Key Grip
39407,40000,39881,39763,39881,39012,39407,39802,Key Grip
39091,39802,39328,39644,39684,39249,39565,39723,Key Grip
39130,39723,38972,39644,39605,39644,39565,39763,Key Grip
39684,39605,38893,39763,39684,40158,39644,39881,Key Grip
40197,39684,39091,39960,40000,40711,39802,40079,Key Grip
40356,40000,39328,40079,40158,40869,39684,40118,Key Grip
