rawDataOut1,rawDataOut2,rawDataOut3,rawDataOut4,rawDataOut5,rawDataOut6,rawDataOut7,rawDataOut8,Action
40079,39960,39802,40079,40118,39723,39723,40039,Tool Grip
40039,40158,39881,40158,40039,39960,39842,39881,Tool Grip
39446,39842,40000,40039,39921,39881,39723,39763,Tool Grip
39012,39644,40000,39921,40039,39842,39684,39565,Tool Grip
39328,39644,40079,39723,39960,39842,39763,39605,Tool Grip
39763,39565,40000,39605,39802,39960,39842,39723,Tool Grip
40039,39802,39960,39684,40039,40158,39881,39842,Tool Grip
40158,40356,39802,39842,40118,40316,40039,39921,Tool Grip
40118,40435,39763,39921,40079,40356,40158,40039,Tool Grip
39960,39842,39802,39960,39960,40316,40276,40118,Tool Grip
39763,39288,39802,40039,39605,40593,40158,40039,Tool Grip
39525,38854,39644,39842,38933,40751,39881,39881,Tool Grip
39288,38893,39486,39565,38735,40711,39565,39684,Tool Grip
39249,39209,39565,39565,39605,40869,39565,39486,Tool Grip
39249,39209,39644,39605,40079,39367,39209,39407,Tool Grip
39328,39091,39763,39763,40395,38458,39130,39644,Tool Grip
39565,39130,39842,40079,40830,39288,39644,40000,Tool Grip
39605,39328,39763,40118,40672,40039,39802,39960,Tool Grip
39605,39644,39723,39842,40158,40316,39802,39842,Tool Grip
39565,39921,39723,39684,39684,40474,39802,39723,Tool Grip
39605,40276,39723,39605,39486,40435,39723,39565,Tool Grip
39802,40711,39802,39565,39486,41304,39802,39684,Tool Grip
39921,40988,40000,39763,39960,41897,40237,39921,Tool Grip
39842,40909,40118,40000,40316,41423,40158,39960,Tool Grip
39802,40276,40118,40000,40237,40948,40000,40000,Tool Grip
39684,39091,40000,40079,39921,39802,39723,40000,Tool Grip
39525,37391,39763,39921,39842,38933,39446,39921,Tool Grip
39446,36719,39802,39763,39684,38616,39328,39723,Tool Grip
39565,37589,39684,39644,39565,38695,39367,39605,Tool Grip
39921,39605,39763,39684,40237,39091,39565,39802,Tool Grip
40118,41541,39842,39723,41462,39367,39525,39960,Tool Grip
40039,42174,39723,39763,41541,39446,39486,40000,Tool Grip
39842,42095,39486,39763,40514,39407,39367,39802,Tool Grip
39723,41778,39328,39605,39288,39288,39446,39605,Tool Grip
39802,41383,39525,39367,38458,39525,39605,39525,Tool Grip
39881,40830,39842,39446,38300,39842,39684,39644,Tool Grip
39921,40197,39960,39723,38616,40039,39881,39842,Tool Grip
39921,39605,40000,39960,38814,40395,40158,40000,Tool Grip
39921,39328,39921,39921,38854,40395,40197,40079,Tool Grip
39842,39367,39842,39881,39249,41462,40474,40118,Tool Grip
39802,39565,39802,39921,39802,42411,40711,39960,Tool Grip
39605,40000,39723,39842,40000,42609,40514,39763,Tool Grip
39525,40197,39723,39684,40237,42806,39921,39565,Tool Grip
39525,40237,39842,39684,40988,42253,39249,39446,Tool Grip
39525,40276,40000,39802,41146,40790,38933,39446,Tool Grip
39605,40237,40079,39881,40514,38498,38577,39605,Tool Grip
39802,40356,40039,39921,39605,35099,37905,39881,Tool Grip
39960,40435,39960,39802,38893,33557,37905,40118,Tool Grip
39960,40316,39842,39446,38774,34071,38933,40000,Tool Grip
40000,40356,39802,39407,39446,37431,40356,40158,Tool Grip
39881,40316,39723,39565,39842,42016,40830,39960,Tool Grip
39802,40435,39842,40000,40276,45178,40830,39842,Tool Grip
