rawDataOut1,rawDataOut2,rawDataOut3,rawDataOut4,rawDataOut5,rawDataOut6,rawDataOut7,rawDataOut8,Action
40316,39288,39130,38458,31304,40197,39802,40316,W. Pronation
40079,39921,39605,39170,32095,40632,39842,40751,W. Pronation
39367,40079,39921,39446,36363,40514,39763,40039,W. Pronation
38893,39842,39723,39684,39091,39723,39763,39051,W. Pronation
38893,39802,39644,39842,40751,39012,39525,38142,W. Pronation
44150,41502,40276,40039,41502,39091,39960,39012,W. Pronation
44585,41502,40158,39842,40435,39446,40158,40197,W. Pronation
40039,40079,39644,39525,39446,39842,39881,40237,W. Pronation
37470,39209,39605,39644,40790,39842,39446,40000,W. Pronation
37431,39249,39921,40158,42213,39525,39209,39921,W. Pronation
38379,39802,40079,40356,41304,39723,39446,40039,W. Pronation
39328,40197,40356,40474,38933,40830,39881,40553,W. Pronation
39921,40000,40237,39960,31186,41423,39921,40869,W. Pronation
39723,39723,39605,39249,27035,40276,39565,40711,W. Pronation
39328,39525,39288,38972,30039,39249,39407,40158,W. Pronation
39565,39525,39328,38972,38103,39328,39486,38933,W. Pronation
40237,39723,39644,39288,45217,38300,39486,38893,W. Pronation
41067,39921,40079,39960,50830,37589,39328,39091,W. Pronation
41581,40000,40435,40395,52885,38221,39486,39288,W. Pronation
39723,40158,40711,40632,51225,39170,39802,39763,W. Pronation
34703,39881,40514,40514,47273,40237,40000,40000,W. Pronation
34466,39525,40079,40079,42450,41067,40000,39802,W. Pronation
38972,39644,39684,39644,38142,41344,39960,39288,W. Pronation
42569,39960,39288,39328,34624,40869,40039,39486,W. Pronation
42964,39921,39012,38972,32213,40435,40000,40039,W. Pronation
41976,39921,39170,38972,31383,40514,39960,40395,W. Pronation
41107,40000,39446,39012,30237,40276,39605,40276,W. Pronation
40395,40000,39446,38972,29328,39763,39407,39842,W. Pronation
39842,40039,39644,39486,30711,39446,39407,39723,W. Pronation
39723,40276,40197,40276,36996,39249,39525,39881,W. Pronation
39565,40316,40553,40830,42885,38774,39605,40118,W. Pronation
39249,40158,40593,40632,45692,38616,39605,40039,W. Pronation
39130,39842,40395,40158,46561,38419,39525,39842,W. Pronation
39249,39842,40237,40118,48577,39170,39644,39802,W. Pronation
39367,39723,40079,40079,50039,39684,39644,39723,W. Pronation
39486,39605,39842,39723,47194,39367,39723,39565,W. Pronation
39723,39723,39881,39881,44545,39249,39802,39486,W. Pronation
39842,39960,40039,40316,41699,39446,39723,39565,W. Pronation
39921,39960,39960,40276,37707,39723,39723,39684,W. Pronation
39367,39881,39723,40000,34466,39921,39684,39605,W. Pronation
38419,39763,39446,39446,34585,40000,39644,39525,W. Pronation
38498,39723,39288,39091,36561,40869,39763,39605,W. Pronation
39249,39723,39446,39012,37233,42016,39881,39842,W. Pronation
39881,39960,39684,38972,34348,42213,39960,40079,W. Pronation
39921,40000,39763,39130,34703,42134,39921,40118,W. Pronation
39921,39881,39763,39446,38103,41027,39605,39921,W. Pronation
40000,39921,39763,39723,39328,38972,39367,39723,W. Pronation
40039,40039,39842,40000,42648,37905,39446,39763,W. Pronation
40039,39960,39881,40197,47984,36917,39525,39842,W. Pronation
39960,39802,39960,40237,51186,36363,39525,39960,W. Pronation
40039,39723,39921,40039,46877,38142,39802,39881,W. Pronation
40395,39763,40000,39644,37075,40237,40039,39881,W. Pronation
40553,39684,40118,39407,33715,41581,40118,39763,W. Pronation
40316,39644,39921,39328,36759,41778,39960,39684,W. Pronation
39842,39802,39605,39249,39565,40948,39684,39644,W. Pronation
39407,39960,39565,39486,40395,39921,39486,39644,W. Pronation
39249,40039,39802,40039,40553,39328,39605,39881,W. Pronation
39407,40079,40197,40395,40751,39525,39763,40079,W. Pronation
39605,39960,40237,40039,39565,40000,39802,40039,W. Pronation
39525,39763,39921,39525,38814,39723,39446,39802,W. Pronation
39407,39802,39723,39288,37786,39209,39249,39644,W. Pronation
39644,40118,39960,39842,37035,39605,39446,39723,W. Pronation
39802,40276,40158,40316,36719,39565,39605,40000,W. Pronation
39921,40197,40197,40356,38577,39644,39763,40118,W. Pronation
40158,40118,40276,40395,41502,40514,40000,40158,W. Pronation
40197,39802,40079,39921,43676,40830,39842,39921,W. Pronation
40158,39525,39684,39407,45652,40672,39565,39486,W. Pronation
40237,39644,39684,39486,44862,40869,39763,39486,W. Pronation
40197,39644,39446,39170,41383,40790,39881,39605,W. Pronation
39565,39684,39525,39288,39446,40356,39842,39605,W. Pronation
39209,39842,39605,39605,38103,40276,39763,39802,W. Pronation
39842,39881,39644,39446,36877,40435,39842,40079,W. Pronation
40118,39921,39881,39486,37391,39921,39723,39921,W. Pronation
